gene_name_1,gene_name_2,co_occurrence
VEGFR-2,VEGF-A,2
VEGFR-2,VEGFR-3,1
VEGFR-2,PDGFR,1
VEGFR-2,FMS proto-oncogene-like tyrosine kinase 3,1
VEGFR-2,HIF1alpha,1
VEGFR-2,RET,1
VEGFR-2,platelet-derived growth factor receptor,1
VEGFR-2,FLT1,2
VEGFR-2,receptor tyrosine kinase proto-oncogene,1
VEGFR-2,FLT3,1
VEGFR-2,FMS-like tyrosine kinase 1,1
VEGFR-2,C-KIT,1
VEGFR-2,KDR,2
VEGFR-2,fetal liver kinase-1,1
VEGFR-2,VEGF,2
VEGFR-2,VEGFR-1,2
VEGFR-2,Flk-1,1
VEGFR-2,HIF2alpha,1
VEGFR-2,kinase insert domain protein receptor,1
pVHL,von Hippel-Lindau,1
pVHL,VHL,1
VEGF-A,VEGFR-3,1
VEGF-A,FLT1,2
VEGF-A,FMS-like tyrosine kinase 1,1
VEGF-A,KDR,2
VEGF-A,fetal liver kinase-1,1
VEGF-A,VEGF,2
VEGF-A,VEGFR-1,2
VEGF-A,Flk-1,1
VEGF-A,kinase insert domain protein receptor,1
ANG1,VEGFA,1
ANG1,IL-8,1
ANG1,thrombospondin-1,1
ANG1,placental growth factor,1
ANG1,PlGF,1
ANG1,angiopoietin-1,1
MMP-9,IL-1 RA,1
MMP-9,HIF-1alpha,1
MMP-9,VEGF,1
MMP-9,CA IX,1
MMP-9,IL-1 receptor antagonist,1
VEGFR-3,PDGFR,1
VEGFR-3,FMS proto-oncogene-like tyrosine kinase 3,1
VEGFR-3,RET,1
VEGFR-3,platelet-derived growth factor receptor,1
VEGFR-3,receptor tyrosine kinase proto-oncogene,1
VEGFR-3,FLT3,1
VEGFR-3,C-KIT,1
VEGFR-3,FLT4,2
VEGFR-3,VEGF-C and D,2
VEGFR-3,PDGF-B,1
VEGFA,IL-8,1
VEGFA,thrombospondin-1,1
VEGFA,BNIP3,1
VEGFA,CA9,1
VEGFA,placental growth factor,1
VEGFA,GLUT1,1
VEGFA,PlGF,1
VEGFA,angiopoietin-1,1
soluble VEGFR 2,VEGFR,1
soluble VEGFR 2,sVEGFR-2,1
soluble VEGFR 2,VEGF,1
