gene_name_1,gene_name_2,co_occurrence
PARP,p38,1
PARP,JNK,1
PARP,cytochrome c,1
PARP,Apaf-1,1
PARP,caspase 3,1
PARP,ERK1/2,1
TLR2,Rac1,1
TLR2,MyD88,1
COX2,filaggrin,1
caspase-9,caspase-7,1
caspase-9,caspase-3,1
p38,JNK,3
p38,JNK1/2,1
p38,muM,1
p38,cytochrome c,1
p38,BCL2,1
p38,Apaf-1,2
p38,caspase 3,4
p38,Erk1/2,1
p38,ERK,4
p38,BCL2L1,1
p38,p53,3
p38,ERK1/2,15
p38,p47phox,3
p38,Cytochrome C,1
p38,Akt,5
JNK,cytochrome c,1
JNK,Apaf-1,1
JNK,caspase 3,1
JNK,p53,1
JNK,ERK1/2,1
P38,ERK,1
P-glycoprotein,Nox-1,2
JNK1/2,ERK1/2,1
muM,gp91phox,2
muM,ERK1/2,1
muM,Nox2,2
muM,caspase-3,2
muM,p47phox,3
muM,Cytochrome C,2
muM,Akt,1
cytochrome c,Apaf-1,3
cytochrome c,caspase 3,2
cytochrome c,Noxa,1
cytochrome c,p53,1
cytochrome c,c-Myc,1
cytochrome c,ERK1/2,1
cytochrome c,caspase-3,1
P65,NF-kappaB,1
BCL2,BCL2L1,1
Apaf-1,caspase 3,6
Apaf-1,Noxa,3
Apaf-1,ERK,2
Apaf-1,p65,3
Apaf-1,p53,6
Apaf-1,c-Myc,3
Apaf-1,ERK1/2,2
Apaf-1,cytochrome C,1
Apaf-1,caspase-3,1
Apaf-1,Cytochrome C,5
gp91phox,Nox2,7
gp91phox,p47phox,5
caspase 3,Noxa,2
caspase 3,ERK,4
caspase 3,p65,3
caspase 3,p53,4
caspase 3,c-Myc,2
caspase 3,ERK1/2,2
caspase 3,cytochrome C,1
caspase 3,Cytochrome C,3
glutathione reductase,thioredoxin reductase,1
p91Phox,p47Phox,1
Noxa,ERK,2
Noxa,p65,3
Noxa,p53,2
Noxa,c-Myc,11
Noxa,caspase-3,1
Noxa,NF-kappaB,1
Noxa,Cytochrome C,2
Noxa,nuclear protein,1
Noxa,Akt,1
ERK,p65,2
ERK,p53,2
ERK,c-Myc,2
ERK,p47phox,2
ERK,Cytochrome C,2
ERK,Akt,2
p65,p53,2
p65,c-Myc,3
p65,cytochrome C,1
p65,Cytochrome C,2
p65,nuclear protein,1
SRB,sulforhodamine B,3
p53,c-Myc,2
p53,ERK1/2,2
p53,p47phox,1
p53,Cytochrome C,6
p53,Akt,2
c-Myc,caspase-3,1
c-Myc,NF-kappaB,1
c-Myc,Cytochrome C,2
c-Myc,nuclear protein,1
c-Myc,Akt,1
ERK1/2,p47phox,1
ERK1/2,Cytochrome C,1
ERK1/2,Akt,3
caspase-7,caspase-3,1
p47,ICAM-1,1
Nox2,p47phox,5
caspase-3,Cytochrome C,2
NF-kappaB,hepatoma-derived growth factor-related protein-3,1
NF-kappaB,Akt,1
p47phox,Akt,4
Rac1,MyD88,1
