gene_name_1,gene_name_2,co_occurrence
EGF,SH3GL2,1
EGF,EGFR,6
EGF,Cbl,1
EGF,epidermal growth factor,1
EGF,wt-SH3GL2,1
STAT3,USP9X,2
STAT3,CTNNB1,1
STAT3,beta-catenin,1
STAT3,SH3GL2,2
STAT3,EGFR,4
STAT3,AKT,7
STAT3,PIK3,1
endophilin A1,SH3GL2,1
BRF2,CDKN2A,1
BRF2,TP53,1
BRF2,STK11,1
USP9X,CTNNB1,3
USP9X,beta-catenin,8
USP9X,SH3GL2,12
USP9X,EGFR,3
USP9X,FAM,1
USP9X,AKT,3
CDKN2A,SH3GL2,1
CDKN2A,TP53,1
CDKN2A,STK11,1
CTNNB1,beta-catenin,1
CTNNB1,SH3GL2,3
CTNNB1,EGFR,2
CTNNB1,AKT,2
cbl-b,epidermal growth factor,1
beta-catenin,SH3GL2,4
beta-catenin,EGFR,2
beta-catenin,AKT,1
SH3GL2,EGFR,29
SH3GL2,Cbl,3
SH3GL2,epidermal growth factor,1
SH3GL2,c-Cbl,2
SH3GL2,wt-SH3GL2,1
SH3GL2,RTK,1
SH3GL2,KRAS,4
SH3GL2,c-cbl,2
SH3GL2,AKT,3
SH3GL2,receptor tyrosine kinase,1
SH3GL2,cbl,1
SH3GL2,beta-1 adrenergic receptor,1
SH3GL2,CIN85,8
EGFR,Cbl,4
EGFR,epidermal growth factor,2
EGFR,c-Cbl,2
EGFR,wt-SH3GL2,5
EGFR,RTK,1
EGFR,KRAS,9
EGFR,c-cbl,2
EGFR,AKT,5
EGFR,receptor tyrosine kinase,1
EGFR,CIN85,6
Cbl,CIN85,2
epidermal growth factor,wt-SH3GL2,1
epidermal growth factor,KRAS,1
TP53,STK11,1
Cb-l-b,CIN85,1
c-Cbl,CIN85,2
EF1-alpha,beta-actin,1
RTK,receptor tyrosine kinase,1
c-cbl,CIN85,3
AKT,PIK3,1
cbl,CIN85,1
