gene_name_1,gene_name_2,co_occurrence
enolase 1,pVHL,1
enolase 1,ENO1,1
enolase 1,mTOR,1
enolase 1,HIF-1alpha,1
enolase 1,angiopoietin-2,1
enolase 1,PTEN,1
enolase 1,NOS2,1
enolase 1,GAPDH,1
enolase 1,insulin-like growth factor 2,1
enolase 1,HK1,1
enolase 1,P53,1
enolase 1,hypoxia-inducible factor-1alpha,1
enolase 1,glyceraldehyde-3-phosphate dehydrogenase,1
enolase 1,nitric oxide synthase 2,1
enolase 1,transforming growth factor alpha,1
enolase 1,hexokinase 1,1
enolase 1,c-myc,1
enolase 1,ET1,1
enolase 1,TGFA,1
enolase 1,erythropoietin,1
enolase 1,EPO,1
enolase 1,Ang,1
enolase 1,IGF2,1
enolase 1,Ang-2,1
enolase 1,Glut1,1
enolase 1,endothelin-1,1
pVHL,ENO1,1
pVHL,mTOR,1
pVHL,HIF-1alpha,1
pVHL,angiopoietin-2,1
pVHL,PTEN,1
pVHL,NOS2,1
pVHL,GAPDH,1
pVHL,insulin-like growth factor 2,1
pVHL,HK1,1
pVHL,P53,1
pVHL,hypoxia-inducible factor-1alpha,1
pVHL,glyceraldehyde-3-phosphate dehydrogenase,1
pVHL,nitric oxide synthase 2,1
pVHL,transforming growth factor alpha,1
pVHL,hexokinase 1,1
pVHL,c-myc,1
pVHL,ET1,1
pVHL,TGFA,1
pVHL,erythropoietin,1
pVHL,EPO,1
pVHL,Ang,1
pVHL,IGF2,1
pVHL,Ang-2,1
pVHL,Glut1,1
pVHL,endothelin-1,1
VEGF-A,Ang-2,1
Angiopoietin2,tie2,1
ENO1,mTOR,1
ENO1,HIF-1alpha,1
ENO1,angiopoietin-2,1
ENO1,PTEN,1
ENO1,NOS2,1
ENO1,GAPDH,1
ENO1,insulin-like growth factor 2,1
ENO1,HK1,1
ENO1,P53,1
ENO1,hypoxia-inducible factor-1alpha,1
ENO1,glyceraldehyde-3-phosphate dehydrogenase,1
ENO1,nitric oxide synthase 2,1
ENO1,transforming growth factor alpha,1
ENO1,hexokinase 1,1
ENO1,c-myc,1
ENO1,ET1,1
ENO1,TGFA,1
ENO1,erythropoietin,1
ENO1,EPO,1
ENO1,Ang,1
ENO1,IGF2,1
ENO1,Ang-2,1
ENO1,Glut1,1
ENO1,endothelin-1,1
vascular endothelial growth factor,VEGF,1
vascular endothelial growth factor,Angiopoietin-1,1
vascular endothelial growth factor,Ang-1,1
vascular endothelial growth factor,Tie2,1
vascular endothelial growth factor,Angiopoietin-2,1
vascular endothelial growth factor,Ang-2,1
mTOR,HIF-1alpha,1
mTOR,angiopoietin-2,1
mTOR,PTEN,1
mTOR,NOS2,1
mTOR,GAPDH,1
mTOR,insulin-like growth factor 2,1
mTOR,HK1,1
mTOR,P53,1
mTOR,hypoxia-inducible factor-1alpha,1
mTOR,glyceraldehyde-3-phosphate dehydrogenase,1
mTOR,nitric oxide synthase 2,1
mTOR,transforming growth factor alpha,1
mTOR,hexokinase 1,1
mTOR,c-myc,1
mTOR,ET1,1
mTOR,TGFA,1
mTOR,erythropoietin,1
mTOR,EPO,1
mTOR,Ang,1
mTOR,IGF2,1
mTOR,Ang-2,1
mTOR,Glut1,1
mTOR,endothelin-1,1
HIF-1alpha,angiopoietin-2,1
HIF-1alpha,PTEN,1
HIF-1alpha,NOS2,1
HIF-1alpha,GAPDH,1
HIF-1alpha,VEGF,2
HIF-1alpha,insulin-like growth factor 2,1
HIF-1alpha,HK1,1
HIF-1alpha,P53,1
HIF-1alpha,hypoxia-inducible factor-1alpha,1
HIF-1alpha,glyceraldehyde-3-phosphate dehydrogenase,1
HIF-1alpha,nitric oxide synthase 2,1
HIF-1alpha,transforming growth factor alpha,1
HIF-1alpha,hexokinase 1,1
HIF-1alpha,c-myc,1
HIF-1alpha,ET1,1
HIF-1alpha,TGFA,1
HIF-1alpha,erythropoietin,1
HIF-1alpha,EPO,1
HIF-1alpha,Ang,1
HIF-1alpha,IGF2,1
HIF-1alpha,Ang-2,2
HIF-1alpha,Glut1,1
HIF-1alpha,endothelin-1,1
angiopoietin-2,PTEN,1
angiopoietin-2,NOS2,1
angiopoietin-2,GAPDH,1
angiopoietin-2,insulin-like growth factor 2,1
angiopoietin-2,HK1,1
angiopoietin-2,P53,1
angiopoietin-2,hypoxia-inducible factor-1alpha,1
angiopoietin-2,glyceraldehyde-3-phosphate dehydrogenase,1
angiopoietin-2,nitric oxide synthase 2,1
angiopoietin-2,transforming growth factor alpha,1
angiopoietin-2,hexokinase 1,1
angiopoietin-2,c-myc,1
angiopoietin-2,ET1,1
angiopoietin-2,TGFA,1
angiopoietin-2,erythropoietin,1
angiopoietin-2,EPO,1
angiopoietin-2,Ang,1
angiopoietin-2,IGF2,1
angiopoietin-2,Ang-2,6
angiopoietin-2,Glut1,1
angiopoietin-2,endothelin-1,1
PTEN,NOS2,1
PTEN,GAPDH,1
PTEN,insulin-like growth factor 2,1
PTEN,HK1,1
PTEN,P53,1
PTEN,hypoxia-inducible factor-1alpha,1
PTEN,glyceraldehyde-3-phosphate dehydrogenase,1
PTEN,nitric oxide synthase 2,1
PTEN,transforming growth factor alpha,1
PTEN,hexokinase 1,1
PTEN,c-myc,1
PTEN,ET1,1
PTEN,TGFA,1
PTEN,erythropoietin,1
PTEN,EPO,1
PTEN,Ang,1
PTEN,IGF2,1
PTEN,Ang-2,1
PTEN,Glut1,1
PTEN,endothelin-1,1
NOS2,GAPDH,1
NOS2,insulin-like growth factor 2,1
NOS2,HK1,1
NOS2,P53,1
NOS2,hypoxia-inducible factor-1alpha,1
NOS2,glyceraldehyde-3-phosphate dehydrogenase,1
NOS2,nitric oxide synthase 2,1
NOS2,transforming growth factor alpha,1
NOS2,hexokinase 1,1
NOS2,c-myc,1
NOS2,ET1,1
NOS2,TGFA,1
NOS2,erythropoietin,1
NOS2,EPO,1
NOS2,Ang,1
NOS2,IGF2,1
NOS2,Ang-2,1
NOS2,Glut1,1
NOS2,endothelin-1,1
