gene_name_1,gene_name_2,co_occurrence
CSC-1,SMO,1
VEGFR-2,VEGFR-3,1
VEGFR-2,Neuropilin-2,1
VEGF-A,CD24,1
GusB,GAPDH,1
GusB,Hprt1,1
GusB,beta-2-microglobulin,1
GusB,beta-actin,1
GusB,HPRT,1
sonic hedgehog,SHH,1
mTOR,TP53,1
mTOR,LACs,1
MEK,ERK,1
MEK,GLI1,2
GAPDH,Hprt1,1
GAPDH,beta-2-microglobulin,1
GAPDH,beta-actin,1
GAPDH,HPRT,1
VEGF,VEGFA,2
VEGF,SEMA3F,1
VEGF,NRP,1
VEGF,neuropilin-2,1
VEGF,NRP2,4
VEGF,GLI1,2
VEGF,NP2,1
VEGF,NP1,1
VEGF,KRAS,1
VEGF,SHH,3
VEGF,VEGFC,1
Nanog,Oct4,2
Patched,Smoothened,1
Patched,PTCH,1
Patched,SMO,1
Patched,SHH,1
Gli1,Shh,2
Gli1,VegfA,4
Gli1,Smo,1
Gli1,GLI1,1
Gli1,MEK1/2,1
SOX2,PRKCI,1
VEGFR-3,Neuropilin-2,1
VEGFA,NRP,1
VEGFA,NRP2,10
VEGFA,GLI1,4
VEGFA,ABCG2,1
VEGFA,S5b,1
VEGFA,LACs,1
VEGFA,SHH,2
VEGFA,VEGFC,1
NANOG,GLI1,1
NANOG,p53,1
Shh,VegfA,2
SEMA3F,NP2,1
SEMA3F,NP1,1
neuropilin 2,Neuropilin 1,1
Hprt1,beta-2-microglobulin,1
Hprt1,beta-actin,1
Hprt1,HPRT,1
VegfA,Smo,1
bFGF,insulin,1
ABC,ABCB1,1
ABC,ABCG2,1
GLI,PTCH1,1
GLI,GLI2,1
GLI,GLI1,4
GLI,SMO,1
GLI,LACs,1
GLI,GLI3,1
XT-3,XT-2,1
XT-3,NRP2,1
XT-3,SHH,1
Smoothened,GLI1,1
Smoothened,PTCH,1
Smoothened,SMO,1
Smoothened,LACs,1
Smoothened,SHH,1
Smoothened,GLI3,1
PTCH1,GLI1,3
PTCH1,OCT4,1
PTCH1,ABCG2,1
neuropilin-2,NRP2,1
EGFR,epidermal growth factor receptor,1
ABCB1,ABCG2,1
ERK1,GLI1,1
GLI2,GLI1,2
GLI2,GLI3,1
GLI1/2,PTCH,1
GLI1/2,SMO,1
ERK,GLI1,1
beta-2-microglobulin,beta-actin,1
beta-2-microglobulin,HPRT,1
NRP2,GLI1,10
NRP2,S5b,1
NRP2,KRAS,1
NRP2,VEGFC,1
TP53,LACs,1
GLI1,PTCH,1
GLI1,OCT4,2
GLI1,SMO,11
GLI1,p53,1
GLI1,ERK1/2,1
GLI1,MEK1/2,1
GLI1,ABCG2,3
GLI1,S5b,1
GLI1,LACs,13
GLI1,KRAS,2
GLI1,SHH,5
GLI1,GLI3,1
PTCH,SMO,2
PTCH,SHH,2
OCT4,ABCG2,4
SMO,LACs,6
SMO,SHH,1
NP2,NP1,1
beta-actin,HPRT,1
LACs,KRAS,1
LACs,SHH,3
KRAS,SHH,1
