gene_name_1,gene_name_2,co_occurrence
PI3K-C2 alpha,PI3K-C2 beta,1
PI3K-C2 alpha,PI3K-C2 gamma,1
PIK3R1,PIK3C2G,2
PIK3R1,PIK3CA,2
PIK3R1,PTGS2,1
PIK3R1,PI3K-C2gamma,1
PIK3R1,PI3K-C2beta,1
PIK3R1,CCNE1,1
PIK3R1,p85alpha,1
PIK3R1,BCL2,1
PIK3R1,FOXO3,1
PIK3R1,TP53,1
PIK3R1,ITPR1,1
PIK3R1,GRB2,1
PIK3R1,PIK3C2B,4
PIK3R1,PIK3R6,2
PIK3R1,p110alpha,1
PIK3R1,PTK2,1
PIK3R1,ITPR2,2
PIK3R1,p101,1
PIK3R1,p87,1
PIK3R1,ITPR3,2
PIK3R1,CDKN1B,1
PIK3R1,PIK3R5,2
PIK3R1,AKT3,1
PI3K-C2 beta,PI3K-C2 gamma,2
PI3K-C2 beta,p101,1
PIK3C2G,PTGS2,1
PIK3C2G,PI3K-C2gamma,1
PIK3C2G,PI3K-C2beta,1
PIK3C2G,CCNE1,1
PIK3C2G,p85alpha,1
PIK3C2G,BCL2,1
PIK3C2G,FOXO3,1
PIK3C2G,TP53,1
PIK3C2G,ITPR1,1
PIK3C2G,GRB2,1
PIK3C2G,PIK3C2B,2
PIK3C2G,PIK3R6,2
PIK3C2G,p110alpha,1
PIK3C2G,PTK2,1
PIK3C2G,ITPR2,2
PIK3C2G,p101,1
PIK3C2G,p87,1
PIK3C2G,ITPR3,2
PIK3C2G,CDKN1B,1
PIK3C2G,PIK3R5,2
PIK3C2G,AKT3,1
PIK3CA,PIK3C2B,2
PTGS2,CCNE1,1
PTGS2,BCL2,1
PTGS2,FOXO3,1
PTGS2,TP53,1
PTGS2,GRB2,1
PTGS2,PIK3C2B,1
PTGS2,PIK3R6,1
PTGS2,PTK2,1
PTGS2,ITPR2,1
PTGS2,ITPR3,1
PTGS2,CDKN1B,1
PTGS2,PIK3R5,1
PTGS2,AKT3,1
PI3K-C2gamma,PI3K-C2beta,1
PI3K-C2gamma,p85alpha,1
PI3K-C2gamma,ITPR1,1
PI3K-C2gamma,PIK3C2B,1
PI3K-C2gamma,PIK3R6,1
PI3K-C2gamma,p110alpha,1
PI3K-C2gamma,ITPR2,1
PI3K-C2gamma,p101,1
PI3K-C2gamma,p87,1
PI3K-C2gamma,ITPR3,1
PI3K-C2gamma,PIK3R5,1
PI3K-C2beta,p85alpha,1
PI3K-C2beta,ITPR1,1
PI3K-C2beta,PIK3C2B,1
PI3K-C2beta,PIK3R6,1
PI3K-C2beta,p110alpha,1
PI3K-C2beta,ITPR2,1
PI3K-C2beta,p101,1
PI3K-C2beta,p87,1
PI3K-C2beta,ITPR3,1
PI3K-C2beta,PIK3R5,1
CCNE1,BCL2,1
CCNE1,FOXO3,1
CCNE1,TP53,1
CCNE1,GRB2,1
CCNE1,PIK3C2B,1
CCNE1,PIK3R6,1
CCNE1,PTK2,1
CCNE1,ITPR2,1
CCNE1,ITPR3,1
CCNE1,CDKN1B,1
CCNE1,PIK3R5,1
CCNE1,AKT3,1
p85alpha,ITPR1,1
p85alpha,PIK3C2B,1
p85alpha,PIK3R6,1
p85alpha,p110alpha,1
p85alpha,ITPR2,1
p85alpha,p101,1
p85alpha,p87,1
p85alpha,ITPR3,1
p85alpha,PIK3R5,1
BCL2,FOXO3,1
BCL2,TP53,1
BCL2,GRB2,1
BCL2,PIK3C2B,1
