gene_name_1,gene_name_2,co_occurrence
Rb,Raf-1,1
Rb,retinoblastoma,1
Rb,E2F1,1
Rb,cdc6,1
Rb,cdc25A,1
beta-1-AR,EGFR,1
beta-1-AR,ERK1/2,1
E2 and leukotriene B4,COX-2,1
vascular endothelial growth factor,XIAP,1
vascular endothelial growth factor,hypoxia-inducible factor-1alpha,1
vascular endothelial growth factor,Bax,1
vascular endothelial growth factor,fibronectin,1
vascular endothelial growth factor,eukaryotic translation initiation factor 4E binding protein 1,1
C-IAP2,cyclin D1,1
C-IAP2,p21,1
C-IAP2,COX-2,1
C-IAP2,matrix metalloproteinase-9,1
C-IAP2,Bcl-2,1
C-IAP2,NF-kappaB,1
PTEN,AKT,1
MMP-9,cyclin D1,1
MMP-9,COX-2,1
MMP-9,IkappaBalpha,1
MMP-9,NF-kappaB,1
p38,JNK,4
p38,c-Jun N-terminal kinase,1
p38,MAPK,5
p38,ERK,1
p38,ERK1/2,2
JNK,c-Jun N-terminal kinase,1
JNK,MAPK,4
JNK,ERK,1
JNK,ERK1/2,2
cyclin D1,COX,1
cyclin D1,ikappabalpha,1
cyclin D1,hypoxia-inducible factor-1alpha,1
cyclin D1,p21,1
cyclin D1,MAPK,1
cyclin D1,COX-2,3
cyclin D1,NFkappaB,1
cyclin D1,IkappaBalpha,1
cyclin D1,c-Myc,1
cyclin D1,matrix metalloproteinase-9,2
cyclin D1,contactin-1,1
cyclin D1,Bcl-2,1
cyclin D1,bcl-2,1
cyclin D1,NF-kappaB,2
cyclin D1,fibronectin,1
c-Jun N-terminal kinase,MAPK,1
COX,ikappabalpha,1
COX,COX-2,1
COX,matrix metalloproteinase-9,1
XIAP,hypoxia-inducible factor-1alpha,1
XIAP,Bax,1
XIAP,fibronectin,1
XIAP,eukaryotic translation initiation factor 4E binding protein 1,1
ikappabalpha,COX-2,1
ikappabalpha,matrix metalloproteinase-9,1
mucin,IL-8,1
mucin,EGFR,1
mucin,MUC5AC,1
hypoxia-inducible factor-1alpha,MAPK,1
hypoxia-inducible factor-1alpha,Bax,1
hypoxia-inducible factor-1alpha,c-Myc,1
hypoxia-inducible factor-1alpha,contactin-1,1
hypoxia-inducible factor-1alpha,bcl-2,1
hypoxia-inducible factor-1alpha,fibronectin,2
hypoxia-inducible factor-1alpha,eukaryotic translation initiation factor 4E binding protein 1,1
p21,COX-2,1
p21,matrix metalloproteinase-9,1
p21,Bcl-2,1
p21,NF-kappaB,1
MAPK,Raf-1,1
MAPK,Caspase 3,1
MAPK,ERK,1
MAPK,Bax,1
MAPK,p53,1
MAPK,c-Myc,1
MAPK,ERK1/2,2
MAPK,Src,1
MAPK,contactin-1,1
MAPK,bcl-2,2
MAPK,fibronectin,1
MAPK,FasL,1
interleukin-8,epidermal growth factor receptor,1
Raf-1,nAChR,1
Raf-1,EGFR,1
Raf-1,retinoblastoma,1
Raf-1,E2F1,1
Raf-1,cdc6,1
Raf-1,ERK1/2,1
Raf-1,extracellular signal-regulated kinase 1/2,1
Raf-1,cdc25A,1
Raf-1,epidermal growth factor receptor,1
IL-8,COX-2,1
IL-8,EGFR,1
IL-8,nuclear factor-kappaB,1
IL-8,NF-kappaB,1
IL-8,IL-6,1
COX-2,IkappaBalpha,1
COX-2,matrix metalloproteinase-9,2
COX-2,Bcl-2,1
COX-2,NF-kappaB,3
COX-2,IL-6,1
EGFR,Epidermal growth factor receptor,1
EGFR,ERK1/2,2
EGFR,extracellular signal-regulated kinase 1/2,1
EGFR,amphiregulin,1
EGFR,epidermal growth factor receptor,1
retinoblastoma,E2F1,1
retinoblastoma,cdc6,1
retinoblastoma,cdc25A,1
Caspase 3,Bax,1
Caspase 3,p53,1
Caspase 3,bcl-2,1
Caspase 3,FasL,1
E2F1,cdc6,1
E2F1,cdc25A,1
cdc6,cdc25A,1
ERK,ERK1/2,1
CREB,Bcl-2,2
CREB,cAMP response element binding protein,1
CREB,Bcl-XL,1
CREB,Egr-1,1
p65,IkappaBalpha,1
p65,NF-kappaB,1
p65,p50,1
Bax,p53,1
Bax,bcl-2,1
Bax,fibronectin,1
Bax,FasL,1
Bax,eukaryotic translation initiation factor 4E binding protein 1,1
Nuclear factor-kappaB,NF-kappaB,1
IkappaBalpha,NF-kappaB,2
IkappaBalpha,p50,1
p53,bcl-2,1
p53,FasL,1
c-Myc,contactin-1,1
c-Myc,bcl-2,1
c-Myc,Bcl2,1
c-Myc,fibronectin,1
ERK1/2,extracellular signal-regulated kinase 1/2,1
ERK1/2,p90RSK,1
ERK1/2,bcl-2,1
ERK1/2,NF-kappaB,1
ERK1/2,epidermal growth factor receptor,1
ERK1/2,Akt,1
extracellular signal-regulated kinase 1/2,epidermal growth factor receptor,1
p90RSK,bcl-2,1
matrix metalloproteinase-9,Bcl-2,1
matrix metalloproteinase-9,NF-kappaB,1
contactin-1,bcl-2,1
contactin-1,fibronectin,1
Bcl-2,NF-kappaB,1
Bcl-2,Bcl-XL,1
Bcl-2,Egr-1,1
bcl-2,fibronectin,1
bcl-2,FasL,1
NF-kappaB,p50,1
NF-kappaB,IL-6,1
fibronectin,eukaryotic translation initiation factor 4E binding protein 1,1
