gene_name_1,gene_name_2,co_occurrence
SIRT1,HIC1,1
MMP2,STAT3,1
MMP2,HIC1,2
MMP2,Bcl-2,10
MMP2,IL-6,5
STAT3,HIC1,8
STAT3,IL-6R,1
STAT3,Bcl-2,1
STAT3,IL-6,4
STAT3,EGFR,2
IL-11,HIC1,2
IL-11,LIF,2
IL-11,IL-6R,2
IL-11,CNTF,2
IL-11,IL-6,2
IL-11,gp130,2
HIC1,LIF,2
HIC1,IL-6R,2
HIC1,Bcl-2,2
HIC1,p53,1
HIC1,CNTF,2
HIC1,IL-6,40
HIC1,EGFR,2
HIC1,gp130,2
interleukin-6,IL-6,1
LIF,IL-6R,2
LIF,CNTF,2
LIF,IL-6,2
LIF,gp130,2
IL-6R,CNTF,2
IL-6R,IL-6,2
IL-6R,gp130,2
Bcl-2,IL-6,5
HIC-1,p53,1
CNTF,IL-6,2
CNTF,gp130,2
IL-6,gp130,2
