gene_name_1,gene_name_2,co_occurrence
CDK6,KDR,1
CDK6,CDKN2B,1
CDK6,FGFR1,1
CDK6,EPHA3,1
CDK6,FGFR4,1
CDK6,CCNE1,1
CDK6,CDK4,1
CDK6,CCND1,1
CDK6,CDKN2A,1
CDK6,NRAS,1
CDK6,EGFR,1
CDK6,RB1,1
CDK6,MDM2,1
CDK6,KRAS,1
KDR,FGFR1,1
KDR,EPHA3,3
KDR,FGFR4,3
KDR,NF1,2
KDR,NRAS,1
KDR,EGFR,2
KDR,RB1,1
KDR,ATM,1
KDR,MDM2,1
KDR,ERBB4,2
KDR,KRAS,1
CDKN2B,CCNE1,1
CDKN2B,CDK4,1
CDKN2B,CCND1,1
CDKN2B,CDKN2A,2
CDKN2B,RB1,2
CDKN2B,CDKN2C,1
mTOR,NF1,1
mTOR,p53,2
mTOR,KRAS,1
INHBA,PRKDC,1
INHBA,LRP1B,2
INHBA,TP53,1
PIK3CA,PTEN,1
PIK3CA,CDKN2A,1
PIK3CA,BRAF,1
PIK3CA,NRAS,1
PIK3CA,EGFR,1
PIK3CA,TP53,1
PIK3CA,KRAS,1
PIK3CA,ERBB2,1
PIK3CA,STK11,1
FGFR1,EPHA3,1
FGFR1,FGFR4,1
FGFR1,NRAS,1
FGFR1,EGFR,1
FGFR1,MDM2,1
FGFR1,KRAS,1
PTEN,CDKN2A,1
PTEN,BRAF,2
PTEN,NRAS,1
PTEN,CTNNB1,1
PTEN,EGFR,3
PTEN,AKT1,1
PTEN,TP53,2
PTEN,KRAS,1
PTEN,ERBB2,2
PTEN,STK11,1
PTEN,AKT,1
EPHA3,FGFR4,1
EPHA3,NRAS,1
EPHA3,EGFR,2
EPHA3,FGFR2,1
EPHA3,MDM2,1
EPHA3,ERBB4,1
EPHA3,KRAS,1
FLT4,EPHA7,1
FLT4,NTRK2,1
FLT4,PRKCG,1
PDGFRA,FGFR4,1
PDGFRA,PTPRD,1
PDGFRA,NTRK2,1
PDGFRA,PIK3C3,1
FGFR4,NF1,1
FGFR4,PTPRD,1
FGFR4,NRAS,1
FGFR4,NTRK2,1
FGFR4,EGFR,2
FGFR4,RB1,1
FGFR4,ATM,1
FGFR4,PIK3C3,1
FGFR4,MDM2,1
FGFR4,ERBB4,1
FGFR4,KRAS,1
p15,p16,1
CCNE1,CDK4,1
CCNE1,CCND1,1
CCNE1,CDKN2A,1
CCNE1,RB1,1
TERT,MDM2,1
TERT,ERBB2,1
Nras,Kras,1
NF1,PTPRD,1
NF1,LRP1B,1
NF1,RB1,2
NF1,ATM,2
NF1,ERBB4,1
NF1,KRAS,1
EPHA7,NTRK2,1
EPHA7,PRKCG,1
PTPRD,CDKN2A,1
PTPRD,NTRK2,1
PTPRD,LRP1B,1
PTPRD,EGFR,1
PTPRD,RB1,2
PTPRD,ATM,1
PTPRD,PIK3C3,1
PTPRD,KRAS,1
CDK4,CCND1,1
CDK4,CDKN2A,1
CDK4,RB1,1
HCK,EGFR,1
HCK,EPHB1,1
HCK,KRAS,1
CCND1,CDKN2A,1
CCND1,RB1,1
TSC2,TSC1,1
CDKN2A,BRAF,1
CDKN2A,NRAS,2
CDKN2A,EGFR,3
CDKN2A,RB1,3
CDKN2A,TP53,2
CDKN2A,KRAS,3
CDKN2A,ERBB2,1
CDKN2A,STK11,2
CDKN2A,CDKN2C,1
BRAF,NRAS,1
BRAF,CTNNB1,1
BRAF,EGFR,1
BRAF,AKT1,1
BRAF,TP53,1
BRAF,KRAS,1
BRAF,ERBB2,2
BRAF,STK11,1
NRAS,EGFR,3
NRAS,TP53,2
NRAS,MDM2,1
NRAS,KRAS,3
NRAS,ERBB2,1
NRAS,STK11,2
NTRK2,PIK3C3,1
NTRK2,PRKCG,1
PRKDC,LRP1B,1
PRKDC,EGFR,1
PRKDC,TP53,1
PRKDC,SMG1,1
CTNNB1,SMAD4,1
CTNNB1,AKT1,1
CTNNB1,SMAD2,1
CTNNB1,GSK3B,1
CTNNB1,ERBB2,1
SMAD4,SMAD2,1
SMAD4,GSK3B,1
LRP1B,RB1,1
LRP1B,ATM,1
LRP1B,TP53,1
LRP1B,low density lipoprotein receptor-related protein 1B,1
EGFR,EPHB1,1
EGFR,RB1,1
EGFR,TP53,3
EGFR,epidermal growth factor receptor,1
EGFR,MDM2,1
EGFR,ERBB4,2
EGFR,KRAS,9
EGFR,ERBB2,2
EGFR,STK11,3
EPHB1,KRAS,1
AKT1,ERBB2,1
RB1,ATM,3
RB1,TP53,1
RB1,ERBB4,1
RB1,KRAS,1
RB1,CDKN2C,1
RB1,retinoblastoma,1
ATM,TP53,4
ATM,p53,1
ATM,MDM2,1
ATM,ERBB4,1
ATM,STK11,1
TP53,MDM2,1
TP53,SMG1,1
TP53,KRAS,4
TP53,ERBB2,1
TP53,STK11,2
VEGFR,FGFR,1
SMAD2,GSK3B,1
p53,retinoblastoma,1
MDM2,KRAS,1
MDM2,ERBB2,1
ERBB4,ERBB2,1
KRAS,ERBB2,1
KRAS,STK11,2
ERBB2,ERBB3,1
ERBB2,STK11,1
