gene_name_1,gene_name_2,co_occurrence
FGFR1,SOX2,1
FGFR1,NANOG,1
FGFR1,shh,1
FGFR1,muM,5
FGFR1,CD133,1
FGFR1,bFGF,5
FGFR1,FGFR3,1
FGFR1,GLI,2
FGFR1,GLI2,42
FGFR1,Fibroblast growth factor receptor 1,1
FGFR1,ERK,8
FGFR1,FGFR2,1
FGFR1,GLI1,4
FGFR1,OCT4,1
FGFR1,RFP,1
FGFR1,mum,1
FGFR1,Cox,2
FGFR1,FGFR1/2/3,1
FGFR1,AKT,1
Nanog,Oct4,1
XPC,E-Cadherin,1
SOX2,NANOG,6
SOX2,CD133,5
SOX2,bFGF,3
SOX2,OCT3/4,1
SOX2,OCT4,5
SOX2,Sex Determining Region Y-Box 2,1
SOX2,PRKCI,1
NANOG,CD133,5
NANOG,bFGF,3
NANOG,OCT3/4,1
NANOG,OCT4,5
shh,GLI,1
shh,GLI2,1
shh,GLI1,1
shh,SMO,1
muM,bFGF,7
muM,GLI2,3
muM,ERK,1
muM,GLI1,1
muM,mum,1
BCL2,bFGF,1
BCL2,PTCH1,2
BCL2,GLI2,3
BCL2,HHIP,2
BCL2,GLI1,2
CD133,bFGF,3
CD133,OCT4,5
bFGF,PTCH1,1
bFGF,GLI2,14
bFGF,HHIP,1
bFGF,ERK,5
bFGF,GLI1,7
bFGF,OCT4,3
bFGF,SMO,1
bFGF,AKT,1
FGFR3,FGFR2,2
GLI,SMO,1
PTCH1,GLI2,2
PTCH1,HHIP,2
PTCH1,GLI1,2
EGFR,GLI1,1
GLI2,HHIP,2
GLI2,ERK,13
GLI2,FGFR2,2
GLI2,GLI1,17
GLI2,SMO,1
GLI2,RFP,1
GLI2,Cox,2
HHIP,GLI1,2
ERK,GLI1,4
ERK,AKT,1
PTCH,SMO,1
