gene_name_1,gene_name_2,co_occurrence
apo2 ligand,Tumor necrosis factor-related apoptosis-inducing ligand,1
apo2 ligand,TRAIL,1
caspase-8,PARP,1
caspase-8,caspase-9,3
caspase-8,GAPDH,1
caspase-8,death receptor 5,1
caspase-8,P38,1
caspase-8,c-JUN,1
caspase-8,Bid,1
caspase-8,DR4,3
caspase-8,Bcl-xl,1
caspase-8,NF-kappaB p65,1
caspase-8,DR5,3
caspase-8,c-FLIP,1
caspase-8,ERK,1
caspase-8,Bax,1
caspase-8,p53,1
caspase-8,TRAIL,3
caspase-8,death receptor 4,1
caspase-8,p-ERK,1
caspase-8,Bcl-2,1
caspase-8,caspase-3,3
caspase-8,AKT,1
caspase-8,IkB-alpha,1
PARP,caspase-9,2
PARP,GAPDH,1
PARP,P38,1
PARP,c-JUN,1
PARP,DR4,1
PARP,Bcl-xl,1
PARP,NF-kappaB p65,1
PARP,DR5,1
PARP,ERK,1
PARP,Bax,1
PARP,p53,1
PARP,TRAIL,2
PARP,p-ERK,1
PARP,Bcl-2,2
PARP,caspase-3,2
PARP,Caspase-8,1
PARP,caspases,1
PARP,AKT,1
PARP,IkB-alpha,1
A1/A2,TRAIL,1
STAT3,NFkappaB,1
STAT3,p53,1
STAT3,NF-kappaB,1
mTOR,Raptor,1
caspase-9,GAPDH,1
caspase-9,P38,1
caspase-9,c-JUN,1
caspase-9,DR4,1
caspase-9,cytochrome c,1
caspase-9,Bcl-xl,1
caspase-9,NF-kappaB p65,1
caspase-9,DR5,1
caspase-9,ERK,1
caspase-9,Bax,2
caspase-9,p53,1
caspase-9,TRAIL,2
caspase-9,p-ERK,1
caspase-9,Bcl-2,2
caspase-9,caspase-3,8
caspase-9,Caspase-8,1
caspase-9,AKT,1
caspase-9,Caspase-3,1
caspase-9,IkB-alpha,1
MEK,HSP70,1
MEK,ERK,1
MEK,p53,1
MEK,TRAIL,1
p38,muM,1
p38,MAPK,1
p38,ERK,2
p38,TRAIL,2
JNK,c-Jun N-terminal kinase,1
JNK,c-JUN,2
JNK,muM,1
JNK,Bcl-xl,1
JNK,c-Jun,1
JNK,p53,3
JNK,TRAIL,6
JNK,Bcl-2,1
JNK,NF-kappaB,6
JNK,AKT,1
c-Jun N-terminal kinase,c-Jun,1
c-Jun N-terminal kinase,p53,1
GAPDH,P38,1
