gene_name_1,gene_name_2,co_occurrence
miR-214,RAB14,1
miR-214,BCLw,1
miR-214,Bmal1,1
miR-214,Txnrd2,1
miR-214,RICTOR,1
miR-214,miR-423,1
miR-214,E2F1,1
miR-214,miR-338,1
miR-214,NDUFA4,1
miR-214,miR-375,1
miR-214,DIO1,1
miR-214,SOD2,1
miR-214,EFNA3,1
miR-214,SCC,1
miR-214,Brn-3b,1
miR-214,miR-511,1
miR-214,ZEB1,1
miR-214,miR-453,1
miR-214,EZH2,1
miR-214,SCLC,1
miR-214,p21,1
miR-214,BCL2,1
miR-214,CCND2,1
miR-214,HOXA9,1
miR-214,miR-326,1
miR-214,miR-486,1
miR-214,miR-335,1
miR-214,YAP1,1
miR-214,miR-221,1
miR-214,Runx2,1
miR-214,miR-494,1
miR-214,Gli1,1
miR-214,ERalpha,1
miR-214,ESR1,1
miR-214,miR-224,1
miR-214,Zeb1,1
miR-214,Nucleolin,1
miR-214,c-FLIP,1
miR-214,miR-451,1
miR-214,miR-429,1
miR-214,Mcl-1,1
miR-214,p53,1
miR-214,Sip1,1
miR-214,PSAT1,1
miR-214,HOXA1,1
miR-214,LDHB,1
miR-214,TIMP3,1
miR-214,FGFRL1,1
miR-214,p27,1
miR-214,PTEN,1
miR-214,IGF1R,1
miR-214,CD80,1
miR-214,miR-210,1
miR-214,TLR4,1
miR-214,DRD1,1
miR-214,miR-223,1
miR-214,Smo,1
miR-214,ALDH1L2,1
miR-214,CD40,1
miR-214,miR-222,1
miR-214,miR-497,1
miR-214,miR-205,1
ERCC3,miR-145,1
ERCC3,ADAM9,1
ERCC3,miR-191,2
ERCC3,TIAM1,1
ERCC3,miR-34a,1
ERCC3,SNX1,2
ERCC3,BMP2,2
ERCC3,BCLw,1
ERCC3,miR-139,2
ERCC3,miR-146b,2
ERCC3,EGR1,1
ERCC3,P2RX7,2
ERCC3,HMGA2,2
ERCC3,RUNX3,2
ERCC3,ERK5,2
ERCC3,ELK1,2
ERCC3,RICTOR,1
ERCC3,miR-423,1
ERCC3,miR-17-92,2
ERCC3,Net1A,1
ERCC3,miR-143,2
ERCC3,FOXO1,2
ERCC3,miR-106b,1
ERCC3,E2F1,2
ERCC3,SIRT1,2
ERCC3,SMARCD1,1
ERCC3,ABCA1,1
ERCC3,miR-155,2
ERCC3,BTBD3,2
ERCC3,Faslg,1
ERCC3,Spry1-2,1
ERCC3,B-Myb,1
ERCC3,RPTOR,1
ERCC3,DNMT3A,2
ERCC3,c-Myc,1
ERCC3,miR-375,1
ERCC3,AKT1,1
ERCC3,SCC,1
ERCC3,PPARalpha,1
ERCC3,Mcl-1                                                                               miR-106a,1
ERCC3,Brn-3b,1
ERCC3,miR-31,2
ERCC3,Has2,1
ERCC3,MYC,2
ERCC3,DNMT1,1
ERCC3,IRAK1,2
